,song_id,song_artist,song_lyrics
0,1599325,이필호,[]
1,1761681,소녀시대 (GIRLS' GENERATION),"[Girl, 잘 들어봐 내가 하는 말.
넘 기다려왔던, 이 순간을 위해 
I know why , 너의 sexy한 모습
아이 같은 순수함, 모두 보여 줄래 

oh No. 말할 땐 좀더 크게
Yes Right. 때로는 소녀 같게
하나하나 조심스럽게 행동하기.. 

왜 그러니 너 실~수 투성이 넘 어색한 행동과 말들 
매력이라곤 뭐, 전혀 보이질 안잖아 들어봐. 
너를 보여줘 사랑스러운 너의 애교와 눈웃음 가득, 
우리 연습한 그대로 푹 빠져들어 가게 love yourself

Girl, 잘 보여봐 패션하나도
좀 사랑스럽게 좀 어색하지 않게 
make up 하얀 너의 피부에 맞게
넘 진해도 안돼. 살짝 은은하게.. 

oh No. 지나친 향수 금물
Yes Right. 때로는 숙녀 같게
바라보는 시선 모두다 훔쳐가게 

왜 그러니 너 실~수 투성이 넘 어색한 행동과 말들 
매력이라곤 뭐, 전혀 보이질 안잖아 들어봐. 
너를 보여줘 사랑스러운 너의 애교와 눈웃음 가득, 
우리 연습한 그대로 푹 빠져들어 가게 love yourself

그가 젖어들면, 촉촉한 눈빛을 보내고 
너의 부드런 손끝을 그에게 살짝 닿게 해 
            
바로 그거야 녹일 수 있는 넘 완벽한 행동과 말들 
사랑스런 너의 매력 빠져 버릴 거야 느껴봐 
Girl please let him know
너의 모든걸 조금씩 천천히 보여줘 
우리 연습한 그대로 푹 빠져들어 가게 love yourself
바로 그거야
]"
2,2396987,소녀시대 (GIRLS' GENERATION),"[どこかで會ったことあるような妙な感覺
도코카데앗타코토아루요-나묘나칸카쿠
어딘가에서 느낀적 있는 것 같은 묘한 감각

誰でもないようなフシギで魅力的
다레테모나이요-나후시기나미료쿠테키
그 누구도 아닌 것 처럼 신비하고 매력적 이지

Are you a good one?
Are you a bad one?

ハッキリ言ってリスキㅡなビジネス
핫키리잇테리스키-나비지네스
확실히 말해서 위험한 비지니스

賭けてみてもいいわ
카케테미테모이이와
걸어봐도 좋아요

Take my chance on you

ゴシップなんか氣にしない
고싯푸난카키니시나이
가십 따윈 신경 쓰지 않아

No, No, No I don’t care

イマジネㅡション搔き立てる
이마지네-숀카키다테루
이매지네이션을 불러 일으키는

Spinning around

信じるの 私のsenses
신지루노 와타시노senses
믿는 걸 나의 senses

間違いないわ Beautiful Stranger
마치가이나이와 Beautiful Stranger
틀림 없어요 Beautiful Stranger

ちょっとずつ剝がしてく
춋토즈츠하가시테쿠
조금 조금씩 벗겨 낼거야

あなたは super poker face
아나타와 super poker face
당신은 super poker face

眞實を暴き出す
신지츠오아바키다스
진실을 밝혀 내는

そうまるで treasure hunting
소-마루데 treasure hunting
그래 마치 treasure hunting

Are you a good one?
Are you a bad one?

ハッキリ言ってリスキㅡなビジネス
핫키리잇테리스키-나비지네스
확실히 말해서 위험한 비지니스

もっと知りたいの
못토시리타이노
좀 더 알고 싶어요

Take my chance on you

ゴシップなんか氣にしない
고싯푸난카키니시나이
가십 따윈 신경 쓰지 않아

No, No, No I don’t care

イマジネㅡション搔き立てる
이마지네-숀카키다테루
이매지네이션을 불러 일으키는

Spinning around

刺激する私のsenses
시게키스로와타시노 senses
자극하는 나의 senses

間違いないわ Beautiful Stranger
마치가이나이와 Beautiful Stranger
틀림 없어요 Beautiful Stranger

私だけに見せて
와타시다케니미세테
나에게만 보여줘

あなたの眞實
아나타노신지츠
너의 진실

Are you a good one?
Are you a bad one?

賭けてみてもいいわ
카케테미테모이이와
걸어봐도 좋아요

Take my chance on you

ゴシップなんか氣にしない
고싯푸난카키니시나이
가십 따윈 신경 쓰지 않아

No, No, No I don’t care

イマジネㅡション搔き立てる
이마지네-숀카키다테루
이매지네이션을 불러 일으키는

Spinning around

信じるの 私のsenses
신지루노 와타시노senses
믿는 걸 나의 senses

間違いないわ Beautiful Stranger
마치가이나이와 Beautiful Stranger
틀림 없어요 Beautiful Stranger

ゴシップなんか氣にしない
고싯푸난카키니시나이
가십 따윈 신경 쓰지 않아

No, No, No I don’t care

イマジネㅡション搔き立てる
이마지네-숀카키다테루
이매지네이션을 불러 일으키는

Spinning around

信じるの 私のsenses
신지루노 와타시노senses
믿는 걸 나의 senses

間違いないわ Beautiful Stranger
마치가이나이와 Beautiful Stranger
틀림 없어요 Beautiful Stranger
]"
3,3403660,소녀시대 (GIRLS' GENERATION),"[뒤에 무슨 대사를 할지 아는 그저 그런 드라마처럼
오늘 니가 내게 어떤 말을 할지도 너무 알겠어
충분히 예상된 진부한 스토리야

Oh 밤새 나눈 얘기와 젖은 그 눈빛
서툴던 너의 고백도 이젠 부끄러운 일기처럼 숨겨지고
매일 둘만의 백야 속 네게 묻던 불안한 미래까지 전부
안녕, Really really good goodbye

한때는 내가 너 없인 숨 쉬기도 힘든 줄 알았어
그때는 니가 나를 존재하게 만든 신인 줄 알았어
조금 아쉽지만 민망한 이야기

Oh 밤새 나눈 얘기와 젖은 그 눈빛
서툴던 너의 고백도 이젠 부끄러운 일기처럼 숨겨지고
매일 둘만의 백야 속 네게 묻던 불안한 미래까지 전부
안녕, Really really good goodbye

만약 내가 매달려 니 맘을 돌려도
그 다음에 그 다음엔 반복될 뿐이잖니 Oh yeah

수없이 입술 깨물며 버텼던 마음이 이젠 지친 걸까
아님 내가 너무 큰 기댈 했던 걸까 모르겠어 
(기대했는지도 몰라 나)
왠지 내일은 비가 올 것만 같아
메마른 내게 뿌려줘요
안녕, Really really good goodbye

Yeah Oh Yeah
어렸던 시간 Really really good goodbye (Goodbye)
어제의 나는 (Really really good goodbye Ooh)
이제는 안녕, Really really good goodbye
(Oh Yeah, Oh Yeah)
Good good really really good goodbye
]"
4,1006650,최명희,[]
5,2947326,소녀시대 (GIRLS' GENERATION),"[사라져라 빛속에 숨겨진 가식들도 
독이 가득 스며든 말이 말이 말이 
거침없던 가슴속에 노예 같았던 미련까지 
눈물이 자른 그 조각도 Oh no 

되짚어볼까 니 아슬아슬하던 변명까지 
이젠 It's time to pay the price 
다시 태어나는 이 순간 Oh no 

찬란한 나의 빛도 갇혔던 내 아픔도 
막힌 구름 위로 모두 Washing away 
거친 빗물이 광활한 바다 위 
사이로 빛날 나를 안고서 
Just let it rain rain rain 
Just let it rain rain rain 

흔들리는 니 눈빛 초점 없이 왔다갔다 
기대 밑에 선 넌 It's over over 
달콤한 속삭임도 한 순간 홀린 불꽃같이 
뜨겁게 타다 검게 변해 Ooh yeah 

되짚어볼까 니 아슬아슬하던 변명까지 
이젠 It's time to pay the price 
다시 태어나는 이 순간 

찬란한 나의 빛도 갇혔던 내 아픔도 
막힌 구름 위로 모두 Washing away 
거친 빗물이 광활한 바다 위 
사이로 빛날 나를 안고서 
Just let it rain rain rain 
Just let it rain rain rain 

공중의 먼지도 베였던 상처도 
쉴 새 없이 흘러도 Gotta go Gotta let you go 
긁혀진 원석도 그 안에 숨겨진
빛으로 지지 않아 Sun still shine

찬란한 나의 빛도 갇혔던 내 아픔도
막힌 구름 위로 모두 Washing away
거친 빗물이 광활한 바다 위
사이로 빛날 나를 안고서
Just let it rain rain rain
Just let it rain rain rain
]"
6,4520629,소녀시대 (GIRLS' GENERATION),"[Oooh 너와 나 첨 만났을 때
Oooh 마치 사자처럼 맴돌다
기회를 노려 내 맘 뺏은 너
Ah 넌 달라진 게 없어 여전해
난 애가 타고 또 타
사냥감 찾아 한 눈 파는 너
수백 번 밀어내야 했는데
수천 번 널 떠나야 했는데
Tell me why
왜 맘이 맘이 자꾸 흔들리니
난 여기 여기 네 옆에 있잖니
정신 차려 Lion heart
난 애(愛)가 타
내 맘이 맘이 더는 식지 않게
난 여기저기 뛰노는 너의 맘
길들일래 Lion heart
OhOhOh OhOhOhOhOh
Oooh 넌 자유로운 영혼 여전해
충실해 본능 앞에
지금 네 옆에 난 안 보이니
수백 번 고민 고민해봐도
수천 번 결국 답은 너인데
Tell me why
왜 맘이 맘이 자꾸 흔들리니
난 여기 여기 네 옆에 있잖니
정신 차려 Lion heart
난 애(愛)가 타
내 맘이 맘이 더는 식지 않게
난 여기저기 뛰노는 너의 맘
길들일래 Lion heart
OhOhOh OhOhOhOhOh
곤히 잠자는 나의 코끝을 Baby
네가 건드려 나도 화가 나 Baby
Tell me why
왜 맘이 맘이 자꾸 흔들리니
난 여기 여기 네 옆에 있잖니
정신 차려 Lion heart
난 애(愛)가 타
내 맘이 맘이 더는 식지 않게
난 여기저기 뛰노는 너의 맘
길들일래 Lion heart
길들일래 Lion heart
Ladies y’all know
what I’m talking about right? (Yeah)
모두 다 아니라 해도
좋을 때 있지 않아?
(사실 나만 좋음 됐지 뭐)
바람보다 빠른 눈치로 (맘은 뜨겁게)
햇살처럼 따뜻한 말로 (머린 차갑게)
길들일래 너의 Lion heart
사자 같은 너의 Lion heart
Lalala Lalalalala
여기 와서 앉아
내 곁에만 있어
한 눈 팔지 말아
Lion heart]"
7,1948819,소녀시대 (GIRLS' GENERATION),"[Turn it up Just turn it up That's right, Come on

소원을 말해봐 니 마음속에 있는 작은 꿈을 말해봐
니 머리에 있는 이상형을 그려봐. 그리고 나를 봐
난 너의 Genie야, 꿈이야, Genie야

드림카를 타고 달려봐 넌 내 옆자리에 앉아
그저 내 이끌림 속에 모두 던져
가슴 벅차 터져버려도 바람결에 날려버려도
지금 이 순간 세상은 너의 것

그래요 난 널 사랑해 언제나 믿어
꿈도 열정도 다 주고 싶어
난 그대 소원을 이뤄주고 싶은(싶은) 행운의 여신
소원을 말해봐 (I'm Genie for you, boy)
소원을 말해봐 (I'm Genie for your wish) 
소원을 말해봐 (I'm Genie for your dream)
내게만 말해봐 (I'm Genie for your world)

소원을 말해봐 지루한 날들이 넌 지겹지 않니
평범한 생활에 넌 묻혀버렸니 이제 그만 깨어나
넌 나의 Superstar, shining star, superstar

심장소리 같은 떨림의 Harley에 네 몸을 맡겨봐
이제 이 세상은 오직 너의 무대
환호소리 같은 파도가 내 가슴엔 너의 체온이
나는 너의 길 영원한 Biggest fan

그래요 난 널 사랑해 언제나 믿어
꿈도 열정도 다 주고 싶어
난 그대 소원을 이뤄주고 싶은(싶은) 행운의 여신
소원을 말해봐 (I'm Genie for you, boy)
소원을 말해봐 (I'm Genie for your wish) 
소원을 말해봐 (I'm Genie for your dream)
내게만 말해봐 (I'm Genie for your world)
소원을 말해봐

DJ! put it back on

그래요 난 널 사랑해 언제나 믿어
꿈도 열정도 다 주고 싶어
난 그대 소원을 이뤄주고 싶은(싶은) 행운의 여신
소원을 말해봐

난 널 사랑해 넌 나의 Music
난 널 사랑해 넌 나의 기쁨
난 널 사랑해 난 너의 행운이 되고 싶어
(너의 Fantasy를 숨김없이 말해봐
나는 Genie 길을 보여줄게 
니가 가진 소원 숨김없이 말해봐
너의 Genie 내가 들어줄게) 

소원을 말해봐 (I'm Genie for you, boy)
소원을 말해봐 (I'm Genie for your wish) 
소원을 말해봐 (I'm Genie for your dream)
내게만 말해봐 (I'm Genie for your world)
소원을 말해봐 (I'm Genie for you, boy)
소원을 말해봐 (I'm Genie for your wish)
소원을 말해봐
]"
8,4520633,소녀시대 (GIRLS' GENERATION),"[빌딩숲 사이로 
날 비춰오는 Moonlight 
저기 저 작은 별에서 태어난 Lady 
가로등 아래 Spot Light 
아찔한 Smile 아찔한 Smile 
이 넓고 좁은 땅에 피어나는 찰나 
날 보낸 신의 손길 선택은 단 하나 
역할도 대사도 모두 다 내 말 
내 맘 따라 전부 내 맘 따라 
시나리오 따위는 없는 거야 
운명이란 틀에 갇혀 살지는 마 
주인공은 이 순간 바로 너 
Boom Boom 이 봐 Lady 
눈 한번만 딱 감고 시작해 
어둠이 오늘밤 모두 덮기 전에 
손끝까지 Free해지게 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
너와 나의 Happy Ending 
휴일 하루쯤은 누군가와 로마 
아침 해가 뜨면 티파니로 나와 
영원히 계속될 꿈 속처럼 너와 
꿈속의 너와 
Up and Down 더 많아질 수록 
점점 스토리는 난해해 
수천 번 더 이해해봐도 
자꾸 허무해져만 가 나 왜 
가만히만 있지 말고 이리 나와 
Chance는 아무 때나 오지 않아 
열정 가득 태운 맘은 Best Friend 
Boom Boom 이 봐 Lady 
자신감으로 널 채워 시작해 
어둠 속에 빛이 사라지기 전에 
누구보다 Free해지게 
do do yeah doobie doobie do do yeah 
do do yeah doobie doobie do do yeah 
do do yeah doobie doobie do do yeah 
손끝까지 Free해지게 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
너와 나의 Happy Ending 
We Are The Show Girls 
We Are The Show Girls 
We Are The Show Girls 
Look out Here we go 
시나리온 저 멀리 날려봐 
운명의 끈을 더 꽉 잡아 
모든 게 너만의 Drama잖아 
Boom Boom 이 봐 Lady 
네 마음의 틈 사이를 겨냥해 
어둠이 오늘밤 모두 덮기 전에 
누구보다 Free해지게 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
We Are The Show Girls 
Action In The World 
너와 나의 Happy Ending 
We Are The Show Girls
Action In The World
We Are The Show Girls
Action In The World
We Are The Show Girls
Action In The World
너와 나의 Happy Ending]"
9,1813339,마이크 핑크,"[그래 이제는 활짝 웃어봐
저푸른 하늘을 힘껏 날아봐
시원한 바람 기분이 좋아져

두 번 다시는 넘어지지마
저 거친 파도도 넘을 수 있어
뜨거운 태양 너무나 눈부셔

그래 hey hey hey
니 꿈을 안고서 뛰어보는거야
숨이 막히도록

say say say
날 사랑한다고 말해보는거야
소리치는거야

워 어허허 어허허
어허 어어어어어

약속해주래
내 곁에만 있어줘
너 사랑해

그래 다시는 울지 말아줘
너에겐 언제나 내가 있을게
그렇게 다시 웃음을 보여줘

두 번 다시는 넘어지지마
저 거친 파도도 넘을 수 있어
뜨거운 태양 너무나 눈부셔

그래 hey hey hey
니 꿈을 안고서 뛰어보는거야
숨이 막히도록

say say say
날 사랑한다고 말해보는거야
소리치는거야

워 어허허 어허허
어허 어어어어어

약속해줄래
내 곁에만 있어줘
널 사랑해

알아 나에게 너만이 전부인걸
힘들면 내 품속에서 기대있으면 돼

그래 hey hey hey
니 꿈을 안고서 뛰어보는거야
숨이막히도록

say say say
날 사랑한다고 말해보는거야
소리치는거야

워 어허허 어허허
어허 어어어어어
]"
