,artist_id,artist_name,album_id,album_title,release_date
0,80259080,Various Artists,4082424,서울체크인 OST,2022.12.19
1,80259080,Christopher(크리스토퍼),19918891,When I Get Old,2022.10.20
2,80259080,청하,20478875,Bare&Rare Pt.1,2022.07.11
3,80259080,Various Artists,20474847,붉은 단심 OST,2022.06.21
4,80259080,청하,20469574,붉은 단심 OST Part 4,2022.05.23
5,80259080,청하,4075099,서울체크인 OST Part 4,2022.04.30
6,80259080,청하,20434239,Killing Me,2021.11.29
7,80259080,Various Artists,4067022,원더우먼 OST,2021.11.06
8,80259080,Various Artists,20428441,스트릿 우먼 파이터(SWF) Special,2021.10.27
9,80259080,청하,4066087,원더우먼 OST Part.3,2021.10.15
10,80259080,청하,20401457,내 입술 따뜻한 커피처럼,2021.06.08
11,80259080,청하,20384648,Demente (Spanish Ver.),2021.03.17
12,80259080,청하,20378274,Querencia,2021.02.15
13,80259080,청하,20373683,X (걸어온 길에 꽃밭 따윈 없었죠),2021.01.19
14,80259080,청하,20363093,Dream of You (with R3HAB),2020.11.27
15,80259080,Various Artists,20355999,청춘기록 (tvN 월화드라마) OST,2020.10.26
16,80259080,청하,996276,Bad Boy,2020.09.23
17,80259080,청하,20349017,청춘기록 (tvN 월화드라마) OST - Part.2,2020.09.15
18,80259080,청하,20335683,PLAY,2020.07.06
19,80259080,청하,20330185,Be Yourself.newwav,2020.06.09
20,80259080,청하,20328335,여기 적어줘,2020.05.30
21,80259080,청하,20321389,Stay Tonight,2020.04.27
22,80259080,청하,20309041,솔직히 지친다.newwav,2020.02.29
23,80259080,Various Artists,20308386,낭만닥터 김사부 2 OST,2020.02.25
24,80259080,청하,20304017,낭만닥터 김사부 2 OST Part.8,2020.02.04
25,80259080,폴킴(Paul Kim),20301963,Loveship,2020.01.21
26,80259080,88rising,938033,These Nights,2019.10.03
27,80259080,청하,20276036,달려,2019.09.08
28,80259080,Various Artists,20274452,호텔 델루나 OST,2019.08.31
29,80259080,그리즐리(Grizzly),20272867,RUN,2019.08.22
30,80259080,청하,20269359,호텔 델루나 OST Part.6,2019.08.03
31,80259080,청하,20261844,Flourishing,2019.06.24
32,80259080,Various Artists,20252770,"불후의 명곡 - 전설을 노래하다 - 402회 사랑 가득한 5월, 행복을 노래하다",2019.05.11
33,80259080,청하,20247983,[Vol.14] 유희열의 스케치북 10주년 프로젝트 : 여섯 번째 목소리 '유스케 X 청하',2019.04.20
34,80259080,청하,20246027,[Vol.13] 유희열의 스케치북 10주년 프로젝트 : 여섯 번째 목소리 '유스케 X 청하',2019.04.13
35,80259080,청하,20219783,벌써 12시,2019.01.02
36,80259080,예성 (YESUNG),20216046,Whatcha Doin’,2018.12.17
37,80259080,Various Artists,20210181,여우각시별 (SBS 월화드라마) OST,2018.11.26
38,80259080,청하,20198499,여우각시별 (SBS 월화드라마) OST - Part.1,2018.10.08
39,80259080,슬기(SEULGI),20196913,Wow Thing,2018.09.28
40,80259080,청하,20180771,Blooming Blue,2018.07.18
41,80259080,Various Artists,20168022,더 콜(The Call) 두 번째 프로젝트,2018.05.19
42,80259080,청하,20161279,연애포차 (웹드라마) OST - Part.3,2018.04.18
43,80259080,Various Artists,20147569,<불후의 명곡 - 전설을 노래하다> - 작곡가 김형석 편,2018.02.10
44,80259080,청하,20142247,Offset,2018.01.17
45,80259080,Various Artists,20117000,복면가왕 127회,2017.09.03
46,80259080,Various Artists,20115643,<불후의 명곡 - 전설을 노래하다> - DJ DOC 편,2017.08.26
47,80259080,Various Artists,20105901,<불후의 명곡 - 전설을 노래하다> - 클론 편,2017.07.01
48,80259080,청하,20101475,Hands on Me,2017.06.07
49,80259080,청하,20093959,월화수목금토일,2017.04.21
50,80259080,청하,627213,힘쎈여자 도봉순 (JTBC 금토드라마) OST - Part.4,2017.03.17
51,80259080,Various Artists,20077585,오 마이 금비 (KBS2 수목드라마) OST,2017.01.17
52,80259080,허정은(Jeoung Eun Heo),20075738,오 마이 금비 (KBS2 수목드라마) OST - Part.9,2017.01.05
53,80259080,청하,20074356,오 마이 금비 (KBS2 수목드라마) OST - Part.6,2016.12.28
54,80259080,기희현,20052703,"꽃, 바람 그리고 너",2016.08.29
